section,gender,type,count
131216016,M,children_under_10,25.0
131216016,M,undemployed,57.0
131216016,H,worker_1st_sector,1.0
131216016,H,worker_2nd_sector,32.0
131216016,H,worker_3rd_sector,148.0
131216016,H,autonomous_or_employer,30.0
131216016,H,students_age_10_14,7.0
131216016,H,students_age_15_19,9.0
131216016,H,students_age_20_24,10.0
131216016,H,housestay,1.0
131216016,H,reformed,188.0
131216016,H,children_under_10,32.0
131216016,H,undemployed,52.0
131218020,M,worker_1st_sector,1.0
131218020,M,worker_2nd_sector,11.0
131218020,M,worker_3rd_sector,245.0
131218020,M,autonomous_or_employer,89.0
131218020,M,students_age_10_14,11.0
131218020,M,students_age_15_19,8.0
131218020,M,students_age_20_24,14.0
131218020,M,housestay,36.0
131218020,M,reformed,190.0
131218020,M,children_under_10,79.0
131218020,M,undemployed,195.0
131218020,H,worker_1st_sector,6.0
131218020,H,worker_2nd_sector,45.0
131218020,H,worker_3rd_sector,151.0
131218020,H,autonomous_or_employer,93.0
131218020,H,students_age_10_14,16.0
131218020,H,students_age_15_19,17.0
131218020,H,students_age_20_24,21.0
131218020,H,housestay,7.0
131218020,H,reformed,123.0
131218020,H,children_under_10,76.0
131218020,H,undemployed,198.0
131218008,M,worker_1st_sector,0.0
131218008,M,worker_2nd_sector,11.0
131218008,M,worker_3rd_sector,146.0
131218008,M,autonomous_or_employer,9.0
131218008,M,students_age_10_14,12.0
131218008,M,students_age_15_19,15.0
131218008,M,students_age_20_24,9.0
131218008,M,housestay,14.0
131218008,M,reformed,111.0
131218008,M,children_under_10,35.0
131218008,M,undemployed,48.0
131218008,H,worker_1st_sector,1.0
131218008,H,worker_2nd_sector,31.0
131218008,H,worker_3rd_sector,128.0
131218008,H,autonomous_or_employer,13.0
131218008,H,students_age_10_14,10.0
131218008,H,students_age_15_19,9.0
131218008,H,students_age_20_24,11.0
131218008,H,housestay,1.0
131218008,H,reformed,60.0
131218008,H,children_under_10,34.0
131218008,H,undemployed,44.0
131211022,M,worker_1st_sector,0.0
131211022,M,worker_2nd_sector,14.0
131211022,M,worker_3rd_sector,174.0
131211022,M,autonomous_or_employer,17.0
131211022,M,students_age_10_14,11.0
131211022,M,students_age_15_19,12.0
131211022,M,students_age_20_24,10.0
131211022,M,housestay,22.0
131211022,M,reformed,62.0
131211022,M,children_under_10,40.0
131211022,M,undemployed,54.0
131211022,H,worker_1st_sector,0.0
131211022,H,worker_2nd_sector,40.0
131211022,H,worker_3rd_sector,138.0
131211022,H,autonomous_or_employer,18.0
131211022,H,students_age_10_14,10.0
131211022,H,students_age_15_19,10.0
131211022,H,students_age_20_24,6.0
131211022,H,housestay,1.0
131211022,H,reformed,57.0
131211022,H,children_under_10,39.0
131211022,H,undemployed,49.0
131217035,M,worker_1st_sector,0.0
131217035,M,worker_2nd_sector,7.0
131217035,M,worker_3rd_sector,90.0
131217035,M,autonomous_or_employer,20.0
131217035,M,students_age_10_14,5.0
131217035,M,students_age_15_19,7.0
131217035,M,students_age_20_24,8.0
131217035,M,housestay,13.0
131217035,M,reformed,120.0
131217035,M,children_under_10,12.0
131217035,M,undemployed,52.0
131217035,H,worker_1st_sector,2.0
131217035,H,worker_2nd_sector,34.0
131217035,H,worker_3rd_sector,87.0
131217035,H,autonomous_or_employer,18.0
131217035,H,students_age_10_14,3.0
131217035,H,students_age_15_19,8.0
131217035,H,students_age_20_24,9.0
131217035,H,housestay,0.0
131217035,H,reformed,67.0
131217035,H,children_under_10,17.0
131217035,H,undemployed,35.0
131217012,M,worker_1st_sector,0.0
131217012,M,worker_2nd_sector,14.0
131217012,M,worker_3rd_sector,149.0
131217012,M,autonomous_or_employer,14.0
131217012,M,students_age_10_14,7.0
131217012,M,students_age_15_19,5.0
131217012,M,students_age_20_24,17.0
131217012,M,housestay,17.0
131217012,M,reformed,67.0
131217012,M,children_under_10,24.0
131217012,M,undemployed,31.0
131217012,H,worker_1st_sector,0.0
131217012,H,worker_2nd_sector,16.0
131217012,H,worker_3rd_sector,120.0
131217012,H,autonomous_or_employer,16.0
131217012,H,students_age_10_14,6.0
131217012,H,students_age_15_19,6.0
131217012,H,students_age_20_24,12.0
131217012,H,housestay,0.0
131217012,H,reformed,48.0
131217012,H,children_under_10,22.0
131217012,H,undemployed,31.0
131210018,M,worker_1st_sector,0.0
131210018,M,worker_2nd_sector,8.0
131210018,M,worker_3rd_sector,149.0
131210018,M,autonomous_or_employer,12.0
131210018,M,students_age_10_14,9.0
131210018,M,students_age_15_19,11.0
131210018,M,students_age_20_24,9.0
131210018,M,housestay,12.0
131210018,M,reformed,102.0
131210018,M,children_under_10,39.0
131210018,M,undemployed,51.0
131210018,H,worker_1st_sector,2.0
131210018,H,worker_2nd_sector,30.0
131210018,H,worker_3rd_sector,113.0
131210018,H,autonomous_or_employer,9.0
131210018,H,students_age_10_14,7.0
131210018,H,students_age_15_19,8.0
131210018,H,students_age_20_24,5.0
131210018,H,housestay,5.0
131210018,H,reformed,73.0
131210018,H,children_under_10,26.0
131210018,H,undemployed,29.0
131210001,M,worker_1st_sector,1.0
131210001,M,worker_2nd_sector,17.0
131210001,M,worker_3rd_sector,204.0
131210001,M,autonomous_or_employer,12.0
131210001,M,students_age_10_14,7.0
131210001,M,students_age_15_19,12.0
131210001,M,students_age_20_24,18.0
131210001,M,housestay,22.0
131210001,M,reformed,102.0
131210001,M,children_under_10,15.0
131210001,M,undemployed,60.0
131210001,H,worker_1st_sector,0.0
131210001,H,worker_2nd_sector,20.0
131210001,H,worker_3rd_sector,160.0
131210001,H,autonomous_or_employer,18.0
131210001,H,students_age_10_14,9.0
131210001,H,students_age_15_19,15.0
131210001,H,students_age_20_24,22.0
131210001,H,housestay,2.0
131210001,H,reformed,61.0
131210001,H,children_under_10,19.0
131210001,H,undemployed,35.0
131216009,M,worker_1st_sector,0.0
131216009,M,worker_2nd_sector,15.0
131216009,M,worker_3rd_sector,213.0
131216009,M,autonomous_or_employer,37.0
131216009,M,students_age_10_14,16.0
131216009,M,students_age_15_19,16.0
131216009,M,students_age_20_24,15.0
131216009,M,housestay,31.0
131216009,M,reformed,186.0
131216009,M,children_under_10,58.0
131216009,M,undemployed,96.0
131216009,H,worker_1st_sector,2.0
131216009,H,worker_2nd_sector,52.0
131216009,H,worker_3rd_sector,166.0
131216009,H,autonomous_or_employer,37.0
131216009,H,students_age_10_14,20.0
131216009,H,students_age_15_19,15.0
131216009,H,students_age_20_24,13.0
131216009,H,housestay,1.0
131216009,H,reformed,136.0
131216009,H,children_under_10,62.0
131216009,H,undemployed,111.0
131210011,M,worker_1st_sector,0.0
131210011,M,worker_2nd_sector,21.0
131210011,M,worker_3rd_sector,151.0
131210011,M,autonomous_or_employer,43.0
131210011,M,students_age_10_14,11.0
131210011,M,students_age_15_19,12.0
131210011,M,students_age_20_24,10.0
131210011,M,housestay,23.0
131210011,M,reformed,208.0
131210011,M,children_under_10,43.0
131210011,M,undemployed,98.0
131210011,H,worker_1st_sector,1.0
131210011,H,worker_2nd_sector,49.0
131210011,H,worker_3rd_sector,141.0
131210011,H,autonomous_or_employer,48.0
131210011,H,students_age_10_14,9.0
131210011,H,students_age_15_19,11.0
131210011,H,students_age_20_24,14.0
131210011,H,housestay,3.0
131210011,H,reformed,140.0
131210011,H,children_under_10,40.0
131210011,H,undemployed,79.0
131216002,M,worker_1st_sector,0.0
131216002,M,worker_2nd_sector,15.0
131216002,M,worker_3rd_sector,214.0
131216002,M,autonomous_or_employer,59.0
131216002,M,students_age_10_14,12.0
131216002,M,students_age_15_19,17.0
131216002,M,students_age_20_24,17.0
131216002,M,housestay,31.0
131216002,M,reformed,175.0
131216002,M,children_under_10,65.0
131216002,M,undemployed,112.0
131216002,H,worker_1st_sector,0.0
131216002,H,worker_2nd_sector,67.0
131216002,H,worker_3rd_sector,135.0
131216002,H,autonomous_or_employer,60.0
131216002,H,students_age_10_14,14.0
131216002,H,students_age_15_19,13.0
131216002,H,students_age_20_24,15.0
131216002,H,housestay,2.0
131216002,H,reformed,138.0
131216002,H,children_under_10,65.0
131216002,H,undemployed,104.0
131216001,M,worker_1st_sector,1.0
131216001,M,worker_2nd_sector,14.0
131216001,M,worker_3rd_sector,172.0
131216001,M,autonomous_or_employer,18.0
131216001,M,students_age_10_14,13.0
131216001,M,students_age_15_19,12.0
131216001,M,students_age_20_24,13.0
131216001,M,housestay,36.0
131216001,M,reformed,177.0
131216001,M,children_under_10,30.0
131216001,M,undemployed,57.0
131216001,H,worker_1st_sector,2.0
131216001,H,worker_2nd_sector,35.0
131216001,H,worker_3rd_sector,146.0
131216001,H,autonomous_or_employer,19.0
131216001,H,students_age_10_14,17.0
131216001,H,students_age_15_19,12.0
131216001,H,students_age_20_24,10.0
131216001,H,housestay,2.0
131216001,H,reformed,117.0
131216001,H,children_under_10,44.0
131216001,H,undemployed,69.0
131216007,M,worker_1st_sector,1.0
131216007,M,worker_2nd_sector,9.0
131216007,M,worker_3rd_sector,175.0
131216007,M,autonomous_or_employer,6.0
131216007,M,students_age_10_14,11.0
131216007,M,students_age_15_19,13.0
131216007,M,students_age_20_24,10.0
131216007,M,housestay,30.0
131216007,M,reformed,134.0
131216007,M,children_under_10,37.0
131216007,M,undemployed,47.0
131216007,H,worker_1st_sector,0.0
131216007,H,worker_2nd_sector,35.0
131216007,H,worker_3rd_sector,147.0
131216007,H,autonomous_or_employer,21.0
131216007,H,students_age_10_14,12.0
131216007,H,students_age_15_19,13.0
131216007,H,students_age_20_24,21.0
131216007,H,housestay,3.0
131216007,H,reformed,98.0
131216007,H,children_under_10,48.0
131216007,H,undemployed,48.0
131216014,M,worker_1st_sector,1.0
131216014,M,worker_2nd_sector,26.0
131216014,M,worker_3rd_sector,193.0
131216014,M,autonomous_or_employer,20.0
131216014,M,students_age_10_14,19.0
131216014,M,students_age_15_19,22.0
131216014,M,students_age_20_24,20.0
131216014,M,housestay,41.0
131216014,M,reformed,145.0
131216014,M,children_under_10,40.0
131216014,M,undemployed,71.0
131216014,H,worker_1st_sector,3.0
131216014,H,worker_2nd_sector,35.0
131216014,H,worker_3rd_sector,189.0
131216014,H,autonomous_or_employer,9.0
131216014,H,students_age_10_14,13.0
131216014,H,students_age_15_19,15.0
131216014,H,students_age_20_24,17.0
131216014,H,housestay,4.0
131216014,H,reformed,85.0
131216014,H,children_under_10,50.0
131216014,H,undemployed,59.0
131216008,M,worker_1st_sector,3.0
131216008,M,worker_2nd_sector,38.0
131216008,M,worker_3rd_sector,224.0
131216008,M,autonomous_or_employer,14.0
131216008,M,students_age_10_14,17.0
131216008,M,students_age_15_19,14.0
131216008,M,students_age_20_24,18.0
131216008,M,housestay,30.0
131216008,M,reformed,120.0
131216008,M,children_under_10,53.0
131216008,M,undemployed,88.0
131216008,H,worker_1st_sector,4.0
131216008,H,worker_2nd_sector,67.0
131216008,H,worker_3rd_sector,196.0
131216008,H,autonomous_or_employer,10.0
131216008,H,students_age_10_14,14.0
131216008,H,students_age_15_19,25.0
131216008,H,students_age_20_24,26.0
131216008,H,housestay,3.0
131216008,H,reformed,76.0
131216008,H,children_under_10,37.0
131216008,H,undemployed,46.0
131210003,M,worker_1st_sector,0.0
131210003,M,worker_2nd_sector,18.0
131210003,M,worker_3rd_sector,217.0
131210003,M,autonomous_or_employer,22.0
131210003,M,students_age_10_14,10.0
131210003,M,students_age_15_19,10.0
131210003,M,students_age_20_24,12.0
131210003,M,housestay,23.0
131210003,M,reformed,139.0
131210003,M,children_under_10,28.0
131210003,M,undemployed,64.0
131210003,H,worker_1st_sector,2.0
131210003,H,worker_2nd_sector,32.0
131210003,H,worker_3rd_sector,181.0
131210003,H,autonomous_or_employer,19.0
131210003,H,students_age_10_14,7.0
131210003,H,students_age_15_19,15.0
131210003,H,students_age_20_24,12.0
131210003,H,housestay,0.0
131210003,H,reformed,114.0
131210003,H,children_under_10,38.0
131210003,H,undemployed,47.0
131210043,M,worker_1st_sector,0.0
131210043,M,worker_2nd_sector,10.0
131210043,M,worker_3rd_sector,172.0
131210043,M,autonomous_or_employer,22.0
131210043,M,students_age_10_14,11.0
131210043,M,students_age_15_19,9.0
131210043,M,students_age_20_24,11.0
131210043,M,housestay,16.0
131210043,M,reformed,174.0
131210043,M,children_under_10,36.0
131210043,M,undemployed,79.0
131210043,H,worker_1st_sector,1.0
131210043,H,worker_2nd_sector,43.0
131210043,H,worker_3rd_sector,105.0
131210043,H,autonomous_or_employer,25.0
131210043,H,students_age_10_14,11.0
131210043,H,students_age_15_19,11.0
131210043,H,students_age_20_24,11.0
131210043,H,housestay,3.0
131210043,H,reformed,96.0
131210043,H,children_under_10,44.0
131210043,H,undemployed,69.0
131216012,M,worker_1st_sector,0.0
131216012,M,worker_2nd_sector,21.0
131216012,M,worker_3rd_sector,230.0
131216012,M,autonomous_or_employer,19.0
131216012,M,students_age_10_14,15.0
131216012,M,students_age_15_19,21.0
131216012,M,students_age_20_24,28.0
131216012,M,housestay,44.0
131216012,M,reformed,146.0
131216012,M,children_under_10,46.0
131216012,M,undemployed,77.0
131216012,H,worker_1st_sector,5.0
131216012,H,worker_2nd_sector,56.0
131216012,H,worker_3rd_sector,229.0
131216012,H,autonomous_or_employer,14.0
131216012,H,students_age_10_14,23.0
131216012,H,students_age_15_19,33.0
131216012,H,students_age_20_24,27.0
131216012,H,housestay,2.0
131216012,H,reformed,107.0
131216012,H,children_under_10,58.0
131216012,H,undemployed,72.0
131202003,M,worker_1st_sector,1.0
131202003,M,worker_2nd_sector,10.0
131202003,M,worker_3rd_sector,165.0
131202003,M,autonomous_or_employer,13.0
131202003,M,students_age_10_14,5.0
131202003,M,students_age_15_19,5.0
131202003,M,students_age_20_24,5.0
131202003,M,housestay,16.0
131202003,M,reformed,161.0
131202003,M,children_under_10,28.0
131202003,M,undemployed,48.0
131202003,H,worker_1st_sector,0.0
131202003,H,worker_2nd_sector,27.0
131202003,H,worker_3rd_sector,127.0
131202003,H,autonomous_or_employer,18.0
131202003,H,students_age_10_14,3.0
131202003,H,students_age_15_19,6.0
131202003,H,students_age_20_24,9.0
131202003,H,housestay,3.0
131202003,H,reformed,107.0
131202003,H,children_under_10,16.0
131202003,H,undemployed,32.0
131202002,M,worker_1st_sector,0.0
131202002,M,worker_2nd_sector,8.0
131202002,M,worker_3rd_sector,135.0
131202002,M,autonomous_or_employer,20.0
131202002,M,students_age_10_14,3.0
131202002,M,students_age_15_19,4.0
131202002,M,students_age_20_24,5.0
131202002,M,housestay,19.0
131202002,M,reformed,123.0
131202002,M,children_under_10,17.0
131202002,M,undemployed,45.0
131202002,H,worker_1st_sector,1.0
131202002,H,worker_2nd_sector,20.0
131202002,H,worker_3rd_sector,125.0
131202002,H,autonomous_or_employer,23.0
131202002,H,students_age_10_14,3.0
131202002,H,students_age_15_19,2.0
131202002,H,students_age_20_24,7.0
131202002,H,housestay,0.0
131202002,H,reformed,87.0
131202002,H,children_under_10,22.0
131202002,H,undemployed,44.0
131202001,M,worker_1st_sector,0.0
131202001,M,worker_2nd_sector,3.0
131202001,M,worker_3rd_sector,106.0
131202001,M,autonomous_or_employer,20.0
131202001,M,students_age_10_14,6.0
131202001,M,students_age_15_19,7.0
131202001,M,students_age_20_24,4.0
131202001,M,housestay,21.0
131202001,M,reformed,124.0
131202001,M,children_under_10,18.0
131202001,M,undemployed,34.0
131202001,H,worker_1st_sector,0.0
131202001,H,worker_2nd_sector,27.0
131202001,H,worker_3rd_sector,83.0
131202001,H,autonomous_or_employer,21.0
131202001,H,students_age_10_14,4.0
131202001,H,students_age_15_19,4.0
131202001,H,students_age_20_24,4.0
131202001,H,housestay,2.0
131202001,H,reformed,89.0
131202001,H,children_under_10,18.0
131202001,H,undemployed,37.0
131217017,M,worker_1st_sector,0.0
131217017,M,worker_2nd_sector,11.0
131217017,M,worker_3rd_sector,132.0
131217017,M,autonomous_or_employer,21.0
131217017,M,students_age_10_14,3.0
131217017,M,students_age_15_19,3.0
131217017,M,students_age_20_24,7.0
131217017,M,housestay,9.0
131217017,M,reformed,90.0
131217017,M,children_under_10,19.0
131217017,M,undemployed,33.0
131217017,H,worker_1st_sector,1.0
131217017,H,worker_2nd_sector,23.0
131217017,H,worker_3rd_sector,108.0
131217017,H,autonomous_or_employer,17.0
131217017,H,students_age_10_14,3.0
131217017,H,students_age_15_19,14.0
131217017,H,students_age_20_24,8.0
131217017,H,housestay,1.0
131217017,H,reformed,44.0
131217017,H,children_under_10,11.0
131217017,H,undemployed,30.0
131211033,M,worker_1st_sector,0.0
131211033,M,worker_2nd_sector,16.0
131211033,M,worker_3rd_sector,193.0
131211033,M,autonomous_or_employer,51.0
131211033,M,students_age_10_14,11.0
131211033,M,students_age_15_19,10.0
131211033,M,students_age_20_24,14.0
131211033,M,housestay,31.0
131211033,M,reformed,218.0
131211033,M,children_under_10,50.0
131211033,M,undemployed,140.0
131211033,H,worker_1st_sector,0.0
131211033,H,worker_2nd_sector,53.0
131211033,H,worker_3rd_sector,153.0
131211033,H,autonomous_or_employer,56.0
131211033,H,students_age_10_14,12.0
131211033,H,students_age_15_19,14.0
131211033,H,students_age_20_24,14.0
131211033,H,housestay,6.0
131211033,H,reformed,147.0
131211033,H,children_under_10,55.0
131211033,H,undemployed,110.0
131202014,M,worker_1st_sector,0.0
131202014,M,worker_2nd_sector,16.0
131202014,M,worker_3rd_sector,153.0
131202014,M,autonomous_or_employer,21.0
131202014,M,students_age_10_14,6.0
131202014,M,students_age_15_19,2.0
131202014,M,students_age_20_24,10.0
131202014,M,housestay,12.0
131202014,M,reformed,96.0
131202014,M,children_under_10,35.0
131202014,M,undemployed,49.0
131202014,H,worker_1st_sector,1.0
131202014,H,worker_2nd_sector,30.0
131202014,H,worker_3rd_sector,141.0
131202014,H,autonomous_or_employer,17.0
131202014,H,students_age_10_14,3.0
131202014,H,students_age_15_19,3.0
131202014,H,students_age_20_24,8.0
131202014,H,housestay,2.0
131202014,H,reformed,67.0
131202014,H,children_under_10,27.0
131202014,H,undemployed,36.0
131202012,M,worker_1st_sector,0.0
131202012,M,worker_2nd_sector,12.0
131202012,M,worker_3rd_sector,159.0
131202012,M,autonomous_or_employer,24.0
131202012,M,students_age_10_14,7.0
131202012,M,students_age_15_19,6.0
131202012,M,students_age_20_24,10.0
131202012,M,housestay,20.0
131202012,M,reformed,117.0
131202012,M,children_under_10,24.0
131202012,M,undemployed,64.0
131202012,H,worker_1st_sector,0.0
131202012,H,worker_2nd_sector,29.0
131202012,H,worker_3rd_sector,129.0
131202012,H,autonomous_or_employer,36.0
131202012,H,students_age_10_14,4.0
131202012,H,students_age_15_19,10.0
131202012,H,students_age_20_24,12.0
131202012,H,housestay,1.0
131202012,H,reformed,89.0
131202012,H,children_under_10,23.0
131202012,H,undemployed,53.0
